station_id,CallSign,longitude,latitude,time,AtmosphericPressure,WindDirection,WindSpeed,Gust,WaveHeight,WavePeriod,MeanWaveDirection,Hmax,AirTemperature,DewPoint,SeaTemperature,salinity,RelativeHumidity,SprTp,ThTp,Tp,QC_Flag
,,degrees_east,degrees_north,UTC,mb,degrees_true,kn,kn,m,s,degrees_true,m,degree_C,degree_C,degree_C,PSU,percent,degrees,degrees_true,s,
M4,62093,-9.999136,54.999967,2019-12-02T06:00:00Z,1030.566,233.0,17.789,23.054,1.523,5.039,281.0,2.109,9.873,NaN,10.762,NaN,NaN,57.656,298.125,10.781,0.0
M5,62094,-6.704336,51.690425,2019-12-02T06:00:00Z,1033.118,11.0,7.021,9.487,1.094,4.453,342.0,1.641,8.115,NaN,11.543,NaN,73.828,43.594,241.875,10.43,0.0
M6,62095,-15.88135,53.07482,2019-12-02T06:00:00Z,1031.002,210.0,12.979,18.216,1.563,5.859,NaN,2.188,10.605,NaN,11.68,NaN,73.535,71.719,300.938,10.43,0.0
M2,62091,-5.4302,53.4836,2019-12-02T07:00:00Z,1032.275,288.0,9.677,12.239,NaN,NaN,NaN,NaN,8.701,NaN,11.563,NaN,76.172,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-02T07:00:00Z,1034.424,172.0,1.281,3.842,NaN,NaN,NaN,NaN,7.578,NaN,10.82,NaN,70.313,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-02T07:00:00Z,1030.42,239.0,18.785,23.623,NaN,NaN,NaN,NaN,9.922,NaN,10.742,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-02T07:00:00Z,1033.398,26.0,4.364,7.59,1.094,4.57,335.0,1.875,8.066,NaN,11.543,NaN,73.047,26.719,237.656,10.898,0.0
M6,62095,-15.88135,53.07482,2019-12-02T07:00:00Z,1030.904,204.0,14.231,20.493,1.484,5.625,NaN,1.875,10.508,NaN,11.68,NaN,73.145,75.234,161.719,7.969,0.0
M2,62091,-5.4302,53.4836,2019-12-02T08:00:00Z,1032.617,299.0,14.089,17.504,NaN,NaN,NaN,NaN,8.311,NaN,11.426,NaN,79.688,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-02T08:00:00Z,1034.082,151.0,2.989,5.55,NaN,NaN,NaN,NaN,7.773,NaN,10.84,NaN,72.266,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-02T08:00:00Z,1030.029,246.0,19.212,24.762,NaN,NaN,NaN,NaN,9.971,NaN,10.801,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-02T08:00:00Z,1033.582,15.0,3.415,5.692,0.938,4.688,326.0,1.406,8.164,NaN,11.543,NaN,73.438,26.719,237.656,11.25,0.0
M6,62095,-15.88135,53.07482,2019-12-02T08:00:00Z,1030.758,213.0,14.231,20.606,1.406,5.391,NaN,2.031,10.557,NaN,11.621,NaN,74.219,54.492,30.938,11.133,0.0
M2,62091,-5.4302,53.4836,2019-12-02T09:00:00Z,1032.568,300.0,13.377,16.081,0.586,3.281,332.0,0.938,8.408,NaN,11.797,NaN,76.563,39.375,327.656,3.633,0.0
M3,62092,-10.548261,51.215956,2019-12-02T09:00:00Z,1034.131,171.0,4.839,7.542,1.289,6.797,277.0,2.109,8.213,NaN,10.859,NaN,72.656,40.781,268.594,9.844,0.0
M4,62093,-9.999136,54.999967,2019-12-02T09:00:00Z,1029.688,238.0,20.208,25.473,1.875,5.156,269.0,2.461,9.922,NaN,10.801,NaN,NaN,46.406,261.563,10.195,0.0
M5,62094,-6.704336,51.690425,2019-12-02T09:00:00Z,1033.972,344.0,3.226,6.072,1.094,5.039,312.0,1.406,8.262,NaN,11.543,NaN,75.781,23.906,234.844,10.664,0.0
M6,62095,-15.88135,53.07482,2019-12-02T09:00:00Z,1030.709,214.0,14.345,20.493,1.563,5.156,NaN,2.188,10.703,NaN,11.563,NaN,75.293,59.063,33.75,10.898,0.0
M2,62091,-5.4302,53.4836,2019-12-02T10:00:00Z,1032.91,297.0,13.519,16.081,NaN,NaN,NaN,NaN,8.457,NaN,11.855,NaN,73.828,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-02T10:00:00Z,1034.619,181.0,5.835,8.681,NaN,NaN,NaN,NaN,8.506,NaN,10.84,NaN,69.141,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-02T10:00:00Z,1029.639,238.0,20.635,26.754,NaN,NaN,NaN,NaN,10.068,NaN,10.801,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-02T10:00:00Z,1034.131,341.0,1.708,3.605,0.938,4.805,347.0,1.172,8.213,NaN,11.543,NaN,72.266,28.125,234.844,10.195,0.0
M6,62095,-15.88135,53.07482,2019-12-02T10:00:00Z,1030.513,207.0,14.573,20.151,1.563,5.156,NaN,2.188,11.045,NaN,11.543,NaN,76.27,59.766,220.781,4.219,0.0
M2,62091,-5.4302,53.4836,2019-12-02T11:00:00Z,1033.057,284.0,11.812,14.943,NaN,NaN,NaN,NaN,8.311,NaN,11.777,NaN,77.734,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-02T11:00:00Z,1035.156,204.0,4.839,7.827,NaN,NaN,NaN,NaN,8.896,NaN,10.859,NaN,67.969,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-02T11:00:00Z,1029.785,242.0,20.777,26.185,NaN,NaN,NaN,NaN,10.068,NaN,10.859,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-02T11:00:00Z,1034.375,355.0,1.328,3.226,0.938,5.273,270.0,1.172,8.262,NaN,11.543,NaN,71.875,19.688,237.656,11.016,0.0
M6,62095,-15.88135,53.07482,2019-12-02T11:00:00Z,1030.367,207.0,15.142,21.403,1.797,5.273,NaN,2.656,11.191,NaN,11.543,NaN,76.465,55.195,40.781,10.898,0.0
M2,62091,-5.4302,53.4836,2019-12-02T12:00:00Z,1032.959,284.0,13.377,15.939,0.586,3.398,288.0,0.82,8.213,NaN,11.543,NaN,79.297,39.375,285.469,3.633,0.0
M3,62092,-10.548261,51.215956,2019-12-02T12:00:00Z,1034.57,199.0,6.262,9.25,1.172,6.445,256.0,1.758,9.043,NaN,10.859,NaN,67.578,42.188,282.656,10.664,0.0
M4,62093,-9.999136,54.999967,2019-12-02T12:00:00Z,1029.346,240.0,19.923,25.473,1.992,5.156,263.0,2.578,10.117,NaN,10.84,NaN,NaN,23.906,262.969,5.977,0.0
M5,62094,-6.704336,51.690425,2019-12-02T12:00:00Z,1033.997,334.0,1.708,3.605,0.781,5.156,298.0,1.406,8.408,NaN,11.572,NaN,71.875,19.688,243.281,10.195,0.0
M6,62095,-15.88135,53.07482,2019-12-02T12:00:00Z,1029.488,218.0,15.483,24.591,1.875,5.273,NaN,2.5,11.338,NaN,11.543,NaN,78.027,56.602,36.563,11.133,0.0
M5,62094,-6.704336,51.690425,2019-12-02T13:00:00Z,1033.618,229.0,3.226,5.503,0.781,5.625,260.0,1.172,8.701,NaN,11.602,NaN,69.922,30.938,246.094,10.547,0.0
M6,62095,-15.88135,53.07482,2019-12-02T13:00:00Z,1028.951,213.0,17.533,25.502,1.797,5.156,NaN,2.344,11.533,NaN,11.563,NaN,81.055,58.711,248.906,4.688,0.0
M2,62091,-5.4302,53.4836,2019-12-02T13:00:00Z,1032.373,285.0,12.096,15.369,NaN,NaN,NaN,NaN,7.676,NaN,11.523,NaN,77.344,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-02T13:00:00Z,1033.838,209.0,7.542,10.673,NaN,NaN,NaN,NaN,9.141,NaN,10.859,NaN,68.359,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-02T13:00:00Z,1028.711,242.0,20.066,25.046,NaN,NaN,NaN,NaN,10.068,NaN,10.879,NaN,NaN,NaN,NaN,NaN,0.0
M2,62091,-5.4302,53.4836,2019-12-02T14:00:00Z,1031.689,277.0,11.954,15.085,NaN,NaN,NaN,NaN,8.262,NaN,11.797,NaN,74.609,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-02T14:00:00Z,1033.398,220.0,7.542,9.962,NaN,NaN,NaN,NaN,9.336,NaN,10.859,NaN,68.75,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-02T14:00:00Z,1028.271,235.0,19.212,24.762,NaN,NaN,NaN,NaN,10.02,NaN,10.898,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-02T14:00:00Z,1033.496,253.0,4.174,6.831,0.625,5.039,267.0,0.938,8.701,NaN,11.602,NaN,69.141,35.156,237.656,10.313,0.0
M6,62095,-15.88135,53.07482,2019-12-02T14:00:00Z,1028.267,212.0,18.102,25.16,1.953,5.156,NaN,2.344,11.289,NaN,11.563,NaN,74.316,58.359,247.5,4.922,0.0
M2,62091,-5.4302,53.4836,2019-12-02T15:00:00Z,1031.201,276.0,13.946,17.219,0.703,3.398,293.0,0.938,8.506,NaN,11.973,NaN,74.609,25.313,288.281,3.75,0.0
M3,62092,-10.548261,51.215956,2019-12-02T15:00:00Z,1032.91,217.0,6.262,8.681,1.055,6.211,248.0,1.758,9.336,NaN,10.859,NaN,71.094,37.969,261.563,10.078,0.0
M4,62093,-9.999136,54.999967,2019-12-02T15:00:00Z,1027.783,239.0,20.066,27.181,2.344,5.508,263.0,3.633,10.02,NaN,10.879,NaN,NaN,30.938,278.438,6.914,0.0
M5,62094,-6.704336,51.690425,2019-12-02T15:00:00Z,1033.044,303.0,4.364,6.641,0.625,5.391,240.0,0.938,8.555,NaN,11.543,NaN,74.219,25.313,236.25,9.727,0.0
M6,62095,-15.88135,53.07482,2019-12-02T15:00:00Z,1027.388,212.0,17.874,23.339,2.188,5.391,NaN,3.125,11.191,NaN,11.563,NaN,76.074,47.813,251.719,5.391,0.0
M4,62093,-9.999136,54.999967,2019-12-02T16:00:00Z,1027.686,231.0,19.639,24.477,NaN,NaN,NaN,NaN,9.971,NaN,10.859,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-02T16:00:00Z,1033.057,260.0,4.364,6.262,0.625,5.391,239.0,0.938,8.604,NaN,11.543,NaN,74.219,40.781,232.031,10.898,0.0
M6,62095,-15.88135,53.07482,2019-12-02T16:00:00Z,1027.095,216.0,18.557,25.274,2.344,5.625,NaN,3.125,11.387,NaN,11.543,NaN,74.609,59.063,267.188,6.094,0.0
M2,62091,-5.4302,53.4836,2019-12-02T16:00:00Z,1031.25,273.0,13.377,16.223,NaN,NaN,NaN,NaN,8.555,NaN,11.602,NaN,71.094,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-02T16:00:00Z,1032.813,221.0,5.692,8.823,NaN,NaN,NaN,NaN,9.385,NaN,10.84,NaN,70.703,NaN,NaN,NaN,0.0
M2,62091,-5.4302,53.4836,2019-12-02T17:00:00Z,1031.006,270.0,13.235,16.65,NaN,NaN,NaN,NaN,8.652,NaN,11.406,NaN,68.359,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-02T17:00:00Z,1032.471,213.0,5.835,9.677,NaN,NaN,NaN,NaN,9.531,NaN,10.84,NaN,69.922,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-02T17:00:00Z,1027.441,230.0,19.639,25.331,NaN,NaN,NaN,NaN,9.922,NaN,10.859,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-02T17:00:00Z,1032.886,282.0,4.364,6.451,0.625,5.391,252.0,0.938,8.457,NaN,11.543,NaN,76.563,26.719,240.469,10.313,0.0
M6,62095,-15.88135,53.07482,2019-12-02T17:00:00Z,1026.168,213.0,18.102,24.477,2.578,5.742,NaN,3.594,11.387,NaN,11.523,NaN,76.074,52.734,258.75,6.211,0.0
M5,62094,-6.704336,51.690425,2019-12-02T18:00:00Z,1032.495,243.0,6.831,9.108,0.625,6.328,235.0,0.938,8.652,NaN,11.543,NaN,75.781,26.719,237.656,10.078,0.0
M6,62095,-15.88135,53.07482,2019-12-02T18:00:00Z,1025.972,209.0,19.696,28.12,2.578,5.977,NaN,3.594,11.289,NaN,11.504,NaN,74.023,48.164,291.094,7.617,0.0
M2,62091,-5.4302,53.4836,2019-12-02T18:00:00Z,1031.055,270.0,13.804,16.223,0.586,3.281,260.0,0.938,8.75,NaN,11.504,NaN,67.188,26.719,275.625,3.516,0.0
M3,62092,-10.548261,51.215956,2019-12-02T18:00:00Z,1032.129,214.0,7.4,10.958,1.055,6.211,242.0,1.406,9.678,NaN,10.84,NaN,68.75,30.938,264.375,9.844,0.0
M4,62093,-9.999136,54.999967,2019-12-02T18:00:00Z,1027.344,243.0,18.785,26.612,2.578,5.742,259.0,3.516,9.824,NaN,10.859,NaN,NaN,28.125,251.719,6.445,0.0
M2,62091,-5.4302,53.4836,2019-12-02T19:00:00Z,1030.811,269.0,13.235,15.939,NaN,NaN,NaN,NaN,8.799,NaN,11.211,NaN,66.016,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-02T19:00:00Z,1031.738,212.0,8.681,10.958,NaN,NaN,NaN,NaN,9.824,NaN,10.84,NaN,71.094,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-02T19:00:00Z,1027.002,232.0,18.927,24.904,NaN,NaN,NaN,NaN,9.922,NaN,10.859,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-02T19:00:00Z,1032.263,242.0,7.969,11.005,0.625,6.445,233.0,1.172,8.604,NaN,11.572,NaN,75.391,25.313,230.625,10.664,0.0
M6,62095,-15.88135,53.07482,2019-12-02T19:00:00Z,1025.533,203.0,17.191,25.388,2.813,6.211,NaN,3.75,11.338,NaN,11.484,NaN,74.707,65.039,293.906,13.828,0.0
M2,62091,-5.4302,53.4836,2019-12-02T20:00:00Z,1031.201,259.0,11.385,15.512,NaN,NaN,NaN,NaN,8.848,NaN,11.289,NaN,66.016,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-02T20:00:00Z,1031.543,211.0,10.104,13.377,NaN,NaN,NaN,NaN,9.873,NaN,10.84,NaN,70.313,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-02T20:00:00Z,1026.855,226.0,16.081,23.196,NaN,NaN,NaN,NaN,10.264,NaN,10.879,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-02T20:00:00Z,1031.995,248.0,8.918,11.954,0.625,6.094,229.0,0.703,8.701,NaN,11.602,NaN,71.094,21.094,233.438,10.43,0.0
M6,62095,-15.88135,53.07482,2019-12-02T20:00:00Z,1025.24,201.0,19.468,27.096,2.969,6.328,NaN,4.688,11.484,NaN,11.484,NaN,78.223,58.711,312.188,12.773,0.0
M2,62091,-5.4302,53.4836,2019-12-02T21:00:00Z,1030.762,264.0,10.673,13.804,0.586,3.164,246.0,0.703,8.848,NaN,11.289,NaN,71.484,22.5,239.063,3.516,0.0
M3,62092,-10.548261,51.215956,2019-12-02T21:00:00Z,1031.348,203.0,9.677,15.227,0.938,5.508,250.0,1.289,9.922,NaN,10.84,NaN,69.922,30.938,270.0,9.609,0.0
M4,62093,-9.999136,54.999967,2019-12-02T21:00:00Z,1026.611,229.0,19.354,24.335,2.461,5.742,273.0,3.633,10.02,NaN,10.879,NaN,NaN,23.906,289.688,9.258,0.0
M5,62094,-6.704336,51.690425,2019-12-02T21:00:00Z,1031.75,255.0,9.867,12.523,0.625,5.156,229.0,0.703,8.799,NaN,11.602,NaN,70.703,23.906,236.25,10.195,0.0
M6,62095,-15.88135,53.07482,2019-12-02T21:00:00Z,1024.654,202.0,20.72,30.397,2.813,6.211,NaN,4.063,11.387,NaN,11.465,NaN,74.902,68.203,271.406,12.539,0.0
M2,62091,-5.4302,53.4836,2019-12-02T22:00:00Z,1030.42,275.0,13.377,16.081,NaN,NaN,NaN,NaN,8.994,NaN,11.367,NaN,77.734,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-02T22:00:00Z,1031.055,206.0,9.25,13.092,NaN,NaN,NaN,NaN,9.824,NaN,10.84,NaN,69.922,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-02T22:00:00Z,1026.416,227.0,18.358,25.758,NaN,NaN,NaN,NaN,10.02,NaN,10.879,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-02T22:00:00Z,1031.995,248.0,7.4,11.005,0.625,4.688,239.0,0.938,8.799,NaN,11.572,NaN,75.0,15.469,246.094,9.023,0.0
M6,62095,-15.88135,53.07482,2019-12-02T22:00:00Z,1023.092,195.0,20.379,28.348,3.203,6.328,NaN,5.0,11.289,NaN,11.465,NaN,76.27,58.359,262.969,7.031,0.0
M2,62091,-5.4302,53.4836,2019-12-02T23:00:00Z,1030.176,278.0,14.089,16.366,NaN,NaN,NaN,NaN,8.799,NaN,11.289,NaN,80.078,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-02T23:00:00Z,1030.957,200.0,10.531,14.8,NaN,NaN,NaN,NaN,9.775,NaN,10.84,NaN,70.313,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-02T23:00:00Z,1025.83,234.0,19.069,26.47,NaN,NaN,NaN,NaN,10.068,NaN,10.879,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-02T23:00:00Z,1031.787,248.0,8.159,11.575,0.625,4.57,239.0,0.938,8.994,NaN,11.572,NaN,74.609,19.688,234.844,9.141,0.0
M6,62095,-15.88135,53.07482,2019-12-02T23:00:00Z,1022.799,198.0,20.037,28.803,3.281,6.914,NaN,5.781,11.191,NaN,11.602,NaN,76.953,55.547,295.313,13.008,0.0
M3,62092,-10.548261,51.215956,2019-12-03T00:00:00Z,1030.469,192.0,12.239,16.366,1.055,5.742,245.0,1.758,9.775,NaN,10.84,NaN,70.313,26.719,257.344,14.414,0.0
M4,62093,-9.999136,54.999967,2019-12-03T00:00:00Z,1025.391,217.0,20.92,26.754,2.813,6.211,271.0,3.75,10.117,NaN,10.879,NaN,NaN,19.688,277.031,9.258,0.0
M5,62094,-6.704336,51.690425,2019-12-03T00:00:00Z,1031.628,243.0,8.349,11.385,0.625,4.453,243.0,1.172,8.945,NaN,11.543,NaN,73.438,28.125,239.063,9.492,0.0
M6,62095,-15.88135,53.07482,2019-12-03T00:00:00Z,1021.676,198.0,22.428,33.927,3.438,6.563,NaN,4.688,10.898,NaN,11.27,NaN,74.609,59.063,247.5,7.383,0.0
M2,62091,-5.4302,53.4836,2019-12-03T00:00:00Z,1030.225,278.0,11.242,13.946,0.586,3.164,256.0,0.586,8.701,NaN,11.367,NaN,78.516,22.5,261.563,3.164,0.0
M2,62091,-5.4302,53.4836,2019-12-03T01:00:00Z,1029.59,275.0,11.669,14.373,NaN,NaN,NaN,NaN,8.652,NaN,11.328,NaN,78.906,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-03T01:00:00Z,1029.883,188.0,12.381,17.646,NaN,NaN,NaN,NaN,9.824,NaN,10.84,NaN,71.484,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-03T01:00:00Z,1024.512,216.0,18.358,24.477,NaN,NaN,NaN,NaN,10.459,NaN,10.879,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-03T01:00:00Z,1030.92,229.0,6.641,9.487,0.625,4.453,245.0,0.938,9.043,NaN,11.514,NaN,75.0,26.719,241.875,8.555,0.0
M6,62095,-15.88135,53.07482,2019-12-03T01:00:00Z,1020.65,192.0,22.883,33.13,3.828,6.797,NaN,5.781,11.24,NaN,11.25,NaN,75.293,53.086,254.531,7.031,0.0
M2,62091,-5.4302,53.4836,2019-12-03T02:00:00Z,1029.15,271.0,12.239,16.223,NaN,NaN,NaN,NaN,8.652,NaN,11.289,NaN,79.688,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-03T02:00:00Z,1028.809,200.0,12.381,18.5,NaN,NaN,NaN,NaN,9.971,NaN,10.84,NaN,71.484,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-03T02:00:00Z,1023.438,209.0,21.062,28.604,NaN,NaN,NaN,NaN,10.508,NaN,10.859,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-03T02:00:00Z,1030.469,230.0,6.451,10.057,0.625,4.57,243.0,0.703,9.092,NaN,11.514,NaN,73.438,26.719,240.469,8.789,0.0
M6,62095,-15.88135,53.07482,2019-12-03T02:00:00Z,1019.918,186.0,21.29,33.357,4.219,7.031,NaN,6.25,11.143,NaN,11.289,NaN,75.488,48.867,258.75,7.266,0.0
M2,62091,-5.4302,53.4836,2019-12-03T03:00:00Z,1028.418,267.0,9.535,13.377,0.586,3.164,262.0,0.938,8.604,NaN,11.172,NaN,76.172,32.344,271.406,3.398,0.0
M3,62092,-10.548261,51.215956,2019-12-03T03:00:00Z,1027.979,194.0,13.377,18.073,1.406,5.859,250.0,1.875,9.971,NaN,10.84,NaN,73.828,36.563,262.969,13.477,0.0
M4,62093,-9.999136,54.999967,2019-12-03T03:00:00Z,1023.096,213.0,20.777,28.177,3.281,6.797,271.0,5.156,10.41,NaN,10.879,NaN,NaN,22.5,278.438,9.609,0.0
M5,62094,-6.704336,51.690425,2019-12-03T03:00:00Z,1030.005,222.0,7.78,10.246,0.469,4.57,243.0,0.703,9.141,NaN,11.514,NaN,74.609,29.531,233.438,9.609,0.0
M6,62095,-15.88135,53.07482,2019-12-03T03:00:00Z,1018.355,194.0,24.591,38.481,4.141,7.031,NaN,5.625,11.045,NaN,11.309,NaN,73.535,50.977,253.125,7.031,0.0
M2,62091,-5.4302,53.4836,2019-12-03T04:00:00Z,1027.734,255.0,7.827,10.958,NaN,NaN,NaN,NaN,8.652,NaN,11.211,NaN,76.172,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-03T04:00:00Z,1027.148,185.0,14.658,18.216,NaN,NaN,NaN,NaN,9.922,NaN,10.84,NaN,74.219,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-03T04:00:00Z,1021.973,207.0,23.339,30.454,NaN,NaN,NaN,NaN,10.313,NaN,10.859,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-03T04:00:00Z,1029.297,226.0,8.918,11.764,0.469,4.688,236.0,0.703,9.092,NaN,11.514,NaN,73.828,47.813,217.969,10.547,0.0
M6,62095,-15.88135,53.07482,2019-12-03T04:00:00Z,1017.818,196.0,25.843,37.911,4.375,7.266,NaN,7.5,11.143,NaN,11.289,NaN,74.414,54.141,293.906,12.07,0.0
M2,62091,-5.4302,53.4836,2019-12-03T05:00:00Z,1027.197,276.0,7.4,10.246,NaN,NaN,NaN,NaN,8.408,NaN,11.191,NaN,78.906,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-03T05:00:00Z,1026.709,189.0,15.654,19.354,NaN,NaN,NaN,NaN,9.971,NaN,10.84,NaN,74.609,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-03T05:00:00Z,1021.191,204.0,22.2,29.743,NaN,NaN,NaN,NaN,10.264,NaN,10.859,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-03T05:00:00Z,1028.748,226.0,8.728,11.005,0.469,4.453,231.0,0.703,9.141,NaN,11.514,NaN,74.609,33.75,223.594,10.313,0.0
M6,62095,-15.88135,53.07482,2019-12-03T05:00:00Z,1016.549,194.0,23.339,36.773,4.297,7.266,NaN,6.094,11.24,NaN,11.309,NaN,77.832,53.086,234.844,8.086,0.0
M2,62091,-5.4302,53.4836,2019-12-03T06:00:00Z,1026.758,270.0,6.689,9.535,0.469,3.164,243.0,0.469,8.408,NaN,11.25,NaN,78.906,23.906,253.125,3.047,0.0
M3,62092,-10.548261,51.215956,2019-12-03T06:00:00Z,1026.172,193.0,16.081,20.208,1.641,5.508,240.0,2.227,9.971,NaN,10.84,NaN,76.563,21.094,260.156,13.125,0.0
M4,62093,-9.999136,54.999967,2019-12-03T06:00:00Z,1020.508,214.0,23.054,32.447,3.867,6.914,257.0,5.508,10.508,NaN,10.859,NaN,NaN,22.5,255.938,8.672,0.0
M5,62094,-6.704336,51.690425,2019-12-03T06:00:00Z,1028.333,223.0,7.969,10.246,0.469,4.219,236.0,0.703,9.189,NaN,11.543,NaN,76.563,33.75,237.656,9.727,0.0
M6,62095,-15.88135,53.07482,2019-12-03T06:00:00Z,1015.328,199.0,24.591,38.253,5.0,7.383,NaN,7.344,11.533,NaN,11.289,NaN,73.828,50.977,230.625,7.969,0.0
M2,62091,-5.4302,53.4836,2019-12-03T07:00:00Z,1026.66,278.0,6.262,8.254,NaN,NaN,NaN,NaN,8.262,NaN,11.23,NaN,79.297,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-03T07:00:00Z,1025.391,182.0,17.504,22.77,NaN,NaN,NaN,NaN,9.922,NaN,10.84,NaN,74.219,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-03T07:00:00Z,1019.824,201.0,22.343,29.743,NaN,NaN,NaN,NaN,10.313,NaN,10.879,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-03T07:00:00Z,1028.113,213.0,8.349,11.575,0.625,4.453,232.0,0.938,9.189,NaN,11.543,NaN,75.781,29.531,236.25,9.727,0.0
M6,62095,-15.88135,53.07482,2019-12-03T07:00:00Z,1015.084,191.0,25.388,38.594,5.391,7.617,NaN,7.031,10.947,NaN,11.25,NaN,82.422,51.68,241.875,8.203,0.0
M2,62091,-5.4302,53.4836,2019-12-03T08:00:00Z,1026.465,262.0,3.558,5.692,NaN,NaN,NaN,NaN,8.457,NaN,11.27,NaN,79.688,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-03T08:00:00Z,1024.854,187.0,18.358,24.05,NaN,NaN,NaN,NaN,10.068,NaN,10.801,NaN,72.656,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-03T08:00:00Z,1019.092,204.0,24.904,34.297,NaN,NaN,NaN,NaN,10.361,NaN,10.859,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-03T08:00:00Z,1027.844,199.0,9.487,12.144,0.625,5.273,239.0,0.938,9.043,NaN,11.543,NaN,75.391,23.906,234.844,14.063,0.0
M6,62095,-15.88135,53.07482,2019-12-03T08:00:00Z,1012.691,187.0,25.274,39.05,4.766,7.5,NaN,7.5,11.436,NaN,11.27,NaN,78.027,48.867,251.719,10.195,0.0
M2,62091,-5.4302,53.4836,2019-12-03T09:00:00Z,1026.465,209.0,3.415,5.835,0.352,3.281,187.0,0.352,8.701,NaN,11.348,NaN,80.859,45.0,84.375,4.219,0.0
M3,62092,-10.548261,51.215956,2019-12-03T09:00:00Z,1024.365,180.0,17.077,21.346,2.109,5.977,248.0,3.047,10.117,NaN,10.82,NaN,75.0,22.5,274.219,12.539,0.0
M4,62093,-9.999136,54.999967,2019-12-03T09:00:00Z,1017.969,201.0,26.327,35.15,4.453,7.383,245.0,6.328,10.508,NaN,10.84,NaN,NaN,22.5,254.531,10.195,0.0
